date,oblast,alert_hours,year,month,weekday
2024-07-12,Donetska oblast,24,2024,7,Friday
2024-07-12,Ivano-Frankivska oblast,1,2024,7,Friday
2024-07-12,Kharkivska oblast,24,2024,7,Friday
2024-07-12,Khersonska oblast,5,2024,7,Friday
2024-07-12,Khmelnytska oblast,3,2024,7,Friday
2024-07-12,Kirovohradska oblast,8,2024,7,Friday
2024-07-12,Kyiv City,1,2024,7,Friday
2024-07-12,Kyivska oblast,6,2024,7,Friday
2024-07-12,Lvivska oblast,1,2024,7,Friday
2024-07-12,Mykolaivska oblast,9,2024,7,Friday
2024-07-12,Odeska oblast,1,2024,7,Friday
2024-07-12,Poltavska oblast,5,2024,7,Friday
2024-07-12,Rivnenska oblast,1,2024,7,Friday
2024-07-12,Sumska oblast,6,2024,7,Friday
2024-07-12,Ternopilska oblast,3,2024,7,Friday
2024-07-12,Vinnytska oblast,6,2024,7,Friday
2024-07-12,Volynska oblast,1,2024,7,Friday
2024-07-12,Zakarpatska oblast,1,2024,7,Friday
2024-07-12,Zaporizka oblast,6,2024,7,Friday
2024-07-12,Zhytomyrska oblast,6,2024,7,Friday
2024-07-13,Cherkaska oblast,3,2024,7,Saturday
2024-07-13,Chernihivska oblast,6,2024,7,Saturday
2024-07-13,Chernivetska oblast,1,2024,7,Saturday
2024-07-13,Dnipropetrovska oblast,23,2024,7,Saturday
2024-07-13,Donetska oblast,22,2024,7,Saturday
2024-07-13,Ivano-Frankivska oblast,1,2024,7,Saturday
2024-07-13,Kharkivska oblast,24,2024,7,Saturday
2024-07-13,Khersonska oblast,7,2024,7,Saturday
2024-07-13,Khmelnytska oblast,1,2024,7,Saturday
2024-07-13,Kirovohradska oblast,6,2024,7,Saturday
2024-07-13,Kyiv City,1,2024,7,Saturday
2024-07-13,Kyivska oblast,1,2024,7,Saturday
2024-07-13,Lvivska oblast,1,2024,7,Saturday
2024-07-13,Mykolaivska oblast,4,2024,7,Saturday
2024-07-13,Odeska oblast,5,2024,7,Saturday
2024-07-13,Poltavska oblast,7,2024,7,Saturday
2024-07-13,Rivnenska oblast,1,2024,7,Saturday
2024-07-13,Sumska oblast,3,2024,7,Saturday
2024-07-13,Ternopilska oblast,1,2024,7,Saturday
2024-07-13,Vinnytska oblast,1,2024,7,Saturday
2024-07-13,Volynska oblast,1,2024,7,Saturday
2024-07-13,Zakarpatska oblast,1,2024,7,Saturday
2024-07-13,Zaporizka oblast,9,2024,7,Saturday
2024-07-13,Zhytomyrska oblast,1,2024,7,Saturday
2024-07-14,Cherkaska oblast,1,2024,7,Sunday
2024-07-14,Chernihivska oblast,1,2024,7,Sunday
2024-07-14,Chernivetska oblast,0,2024,7,Sunday
2024-07-14,Dnipropetrovska oblast,24,2024,7,Sunday
2024-07-14,Donetska oblast,19,2024,7,Sunday
2024-07-14,Ivano-Frankivska oblast,0,2024,7,Sunday
2024-07-14,Kharkivska oblast,24,2024,7,Sunday
2024-07-14,Khersonska oblast,7,2024,7,Sunday
2024-07-14,Khmelnytska oblast,0,2024,7,Sunday
2024-07-14,Kirovohradska oblast,7,2024,7,Sunday
2024-07-14,Kyiv City,1,2024,7,Sunday
2024-07-14,Kyivska oblast,1,2024,7,Sunday
2024-07-14,Lvivska oblast,0,2024,7,Sunday
2024-07-14,Mykolaivska oblast,7,2024,7,Sunday
2024-07-14,Odeska oblast,1,2024,7,Sunday
2024-07-14,Poltavska oblast,4,2024,7,Sunday
2024-07-14,Rivnenska oblast,0,2024,7,Sunday
2024-07-14,Sumska oblast,6,2024,7,Sunday
2024-07-14,Ternopilska oblast,0,2024,7,Sunday
2024-07-14,Vinnytska oblast,0,2024,7,Sunday
2024-07-14,Volynska oblast,0,2024,7,Sunday
2024-07-14,Zakarpatska oblast,0,2024,7,Sunday
2024-07-14,Zaporizka oblast,8,2024,7,Sunday
2024-07-14,Zhytomyrska oblast,0,2024,7,Sunday
2024-07-15,Cherkaska oblast,3,2024,7,Monday
2024-07-15,Chernihivska oblast,5,2024,7,Monday
2024-07-15,Chernivetska oblast,1,2024,7,Monday
2024-07-15,Dnipropetrovska oblast,24,2024,7,Monday
2024-07-15,Donetska oblast,23,2024,7,Monday
2024-07-15,Ivano-Frankivska oblast,1,2024,7,Monday
2024-07-15,Kharkivska oblast,24,2024,7,Monday
2024-07-15,Khersonska oblast,10,2024,7,Monday
2024-07-15,Khmelnytska oblast,1,2024,7,Monday
2024-07-15,Kirovohradska oblast,4,2024,7,Monday
2024-07-15,Kyiv City,2,2024,7,Monday
2024-07-15,Kyivska oblast,2,2024,7,Monday
2024-07-15,Lvivska oblast,1,2024,7,Monday
2024-07-15,Mykolaivska oblast,7,2024,7,Monday
2024-07-15,Odeska oblast,7,2024,7,Monday
2024-07-15,Poltavska oblast,4,2024,7,Monday
2024-07-15,Rivnenska oblast,1,2024,7,Monday
2024-07-15,Sumska oblast,5,2024,7,Monday
2024-07-15,Ternopilska oblast,1,2024,7,Monday
2024-07-15,Vinnytska oblast,2,2024,7,Monday
2024-07-15,Volynska oblast,1,2024,7,Monday
2024-07-15,Zakarpatska oblast,1,2024,7,Monday
2024-07-15,Zaporizka oblast,10,2024,7,Monday
2024-07-15,Zhytomyrska oblast,2,2024,7,Monday
2024-07-16,Cherkaska oblast,6,2024,7,Tuesday
2024-07-16,Chernihivska oblast,5,2024,7,Tuesday
2024-07-16,Chernivetska oblast,0,2024,7,Tuesday
2024-07-16,Dnipropetrovska oblast,23,2024,7,Tuesday
2024-07-16,Donetska oblast,24,2024,7,Tuesday
2024-07-16,Ivano-Frankivska oblast,0,2024,7,Tuesday
2024-07-16,Kharkivska oblast,24,2024,7,Tuesday
2024-07-16,Khersonska oblast,8,2024,7,Tuesday
2024-07-16,Khmelnytska oblast,0,2024,7,Tuesday
2024-07-16,Kirovohradska oblast,6,2024,7,Tuesday
2024-07-16,Kyiv City,2,2024,7,Tuesday
2024-07-16,Kyivska oblast,9,2024,7,Tuesday
2024-07-16,Lvivska oblast,0,2024,7,Tuesday
2024-07-16,Mykolaivska oblast,3,2024,7,Tuesday
2024-07-16,Odeska oblast,5,2024,7,Tuesday
2024-07-16,Poltavska oblast,11,2024,7,Tuesday
2024-07-16,Rivnenska oblast,0,2024,7,Tuesday
2024-07-16,Sumska oblast,6,2024,7,Tuesday
2024-07-16,Ternopilska oblast,0,2024,7,Tuesday
2024-07-16,Vinnytska oblast,2,2024,7,Tuesday
2024-07-16,Volynska oblast,0,2024,7,Tuesday
2024-07-16,Zakarpatska oblast,0,2024,7,Tuesday
2024-07-16,Zaporizka oblast,12,2024,7,Tuesday
2024-07-16,Zhytomyrska oblast,4,2024,7,Tuesday
2024-07-17,Cherkaska oblast,3,2024,7,Wednesday
2024-07-17,Chernihivska oblast,5,2024,7,Wednesday
2024-07-17,Chernivetska oblast,2,2024,7,Wednesday
2024-07-17,Dnipropetrovska oblast,24,2024,7,Wednesday
2024-07-17,Donetska oblast,24,2024,7,Wednesday
2024-07-17,Ivano-Frankivska oblast,2,2024,7,Wednesday
2024-07-17,Kharkivska oblast,24,2024,7,Wednesday
2024-07-17,Khersonska oblast,7,2024,7,Wednesday
2024-07-17,Khmelnytska oblast,2,2024,7,Wednesday
2024-07-17,Kirovohradska oblast,5,2024,7,Wednesday
2024-07-17,Kyiv City,3,2024,7,Wednesday
2024-07-17,Kyivska oblast,3,2024,7,Wednesday
2024-07-17,Lvivska oblast,2,2024,7,Wednesday
2024-07-17,Mykolaivska oblast,5,2024,7,Wednesday
2024-07-17,Odeska oblast,3,2024,7,Wednesday
2024-07-17,Poltavska oblast,9,2024,7,Wednesday
2024-07-17,Rivnenska oblast,2,2024,7,Wednesday
2024-07-17,Sumska oblast,17,2024,7,Wednesday
2024-07-17,Ternopilska oblast,2,2024,7,Wednesday
2024-07-17,Vinnytska oblast,2,2024,7,Wednesday
2024-07-17,Volynska oblast,2,2024,7,Wednesday
2024-07-17,Zakarpatska oblast,2,2024,7,Wednesday
2024-07-17,Zaporizka oblast,11,2024,7,Wednesday
2024-07-17,Zhytomyrska oblast,2,2024,7,Wednesday
2024-07-18,Cherkaska oblast,5,2024,7,Thursday
2024-07-18,Chernihivska oblast,0,2024,7,Thursday
2024-07-18,Chernivetska oblast,0,2024,7,Thursday
2024-07-18,Dnipropetrovska oblast,21,2024,7,Thursday
2024-07-18,Donetska oblast,23,2024,7,Thursday
2024-07-18,Ivano-Frankivska oblast,0,2024,7,Thursday
2024-07-18,Kharkivska oblast,24,2024,7,Thursday
2024-07-18,Khersonska oblast,9,2024,7,Thursday
2024-07-18,Khmelnytska oblast,0,2024,7,Thursday
2024-07-18,Kirovohradska oblast,9,2024,7,Thursday
2024-07-18,Kyiv City,0,2024,7,Thursday
2024-07-18,Kyivska oblast,0,2024,7,Thursday
2024-07-18,Lvivska oblast,0,2024,7,Thursday
2024-07-18,Mykolaivska oblast,8,2024,7,Thursday
2024-07-18,Odeska oblast,6,2024,7,Thursday
2024-07-18,Poltavska oblast,8,2024,7,Thursday
2024-07-18,Rivnenska oblast,0,2024,7,Thursday
2024-07-18,Sumska oblast,4,2024,7,Thursday
2024-07-18,Ternopilska oblast,0,2024,7,Thursday
2024-07-18,Vinnytska oblast,2,2024,7,Thursday
2024-07-18,Volynska oblast,0,2024,7,Thursday
2024-07-18,Zakarpatska oblast,0,2024,7,Thursday
2024-07-18,Zaporizka oblast,12,2024,7,Thursday
2024-07-18,Zhytomyrska oblast,0,2024,7,Thursday
2024-07-19,Cherkaska oblast,0,2024,7,Friday
2024-07-19,Chernihivska oblast,0,2024,7,Friday
2024-07-19,Chernivetska oblast,0,2024,7,Friday
2024-07-19,Dnipropetrovska oblast,23,2024,7,Friday
2024-07-19,Donetska oblast,19,2024,7,Friday
2024-07-19,Ivano-Frankivska oblast,0,2024,7,Friday
2024-07-19,Kharkivska oblast,24,2024,7,Friday
2024-07-19,Khersonska oblast,3,2024,7,Friday
2024-07-19,Khmelnytska oblast,0,2024,7,Friday
2024-07-19,Kirovohradska oblast,3,2024,7,Friday
2024-07-19,Kyiv City,0,2024,7,Friday
2024-07-19,Kyivska oblast,0,2024,7,Friday
2024-07-19,Lvivska oblast,0,2024,7,Friday
2024-07-19,Mykolaivska oblast,3,2024,7,Friday
2024-07-19,Odeska oblast,1,2024,7,Friday
2024-07-19,Poltavska oblast,5,2024,7,Friday
2024-07-19,Rivnenska oblast,0,2024,7,Friday
2024-07-19,Sumska oblast,4,2024,7,Friday
2024-07-19,Ternopilska oblast,0,2024,7,Friday
2024-07-19,Vinnytska oblast,0,2024,7,Friday
2024-07-19,Volynska oblast,0,2024,7,Friday
2024-07-19,Zakarpatska oblast,0,2024,7,Friday
2024-07-19,Zaporizka oblast,12,2024,7,Friday
2024-07-19,Zhytomyrska oblast,0,2024,7,Friday
2024-07-20,Cherkaska oblast,2,2024,7,Saturday
2024-07-20,Chernihivska oblast,5,2024,7,Saturday
2024-07-20,Chernivetska oblast,0,2024,7,Saturday
2024-07-20,Dnipropetrovska oblast,23,2024,7,Saturday
2024-07-20,Donetska oblast,17,2024,7,Saturday
2024-07-20,Ivano-Frankivska oblast,0,2024,7,Saturday
2024-07-20,Kharkivska oblast,24,2024,7,Saturday
2024-07-20,Khersonska oblast,2,2024,7,Saturday
2024-07-20,Khmelnytska oblast,0,2024,7,Saturday
2024-07-20,Kirovohradska oblast,4,2024,7,Saturday
2024-07-20,Kyiv City,2,2024,7,Saturday
2024-07-20,Kyivska oblast,2,2024,7,Saturday
2024-07-20,Lvivska oblast,0,2024,7,Saturday
2024-07-20,Mykolaivska oblast,2,2024,7,Saturday
2024-07-20,Odeska oblast,1,2024,7,Saturday
2024-07-20,Poltavska oblast,10,2024,7,Saturday
2024-07-20,Rivnenska oblast,0,2024,7,Saturday
2024-07-20,Sumska oblast,12,2024,7,Saturday
2024-07-20,Ternopilska oblast,0,2024,7,Saturday
2024-07-20,Vinnytska oblast,0,2024,7,Saturday
2024-07-20,Volynska oblast,0,2024,7,Saturday
2024-07-20,Zakarpatska oblast,0,2024,7,Saturday
2024-07-20,Zaporizka oblast,10,2024,7,Saturday
2024-07-20,Zhytomyrska oblast,0,2024,7,Saturday
2024-07-21,Cherkaska oblast,7,2024,7,Sunday
2024-07-21,Chernihivska oblast,9,2024,7,Sunday
2024-07-21,Chernivetska oblast,0,2024,7,Sunday
2024-07-21,Dnipropetrovska oblast,24,2024,7,Sunday
2024-07-21,Donetska oblast,24,2024,7,Sunday
2024-07-21,Ivano-Frankivska oblast,0,2024,7,Sunday
2024-07-21,Kharkivska oblast,24,2024,7,Sunday
2024-07-21,Khersonska oblast,8,2024,7,Sunday
2024-07-21,Khmelnytska oblast,0,2024,7,Sunday
2024-07-21,Kirovohradska oblast,8,2024,7,Sunday
2024-07-21,Kyiv City,3,2024,7,Sunday
2024-07-21,Kyivska oblast,4,2024,7,Sunday
2024-07-21,Lvivska oblast,0,2024,7,Sunday
2024-07-21,Mykolaivska oblast,6,2024,7,Sunday
2024-07-21,Odeska oblast,2,2024,7,Sunday
2024-07-21,Poltavska oblast,9,2024,7,Sunday
2024-07-21,Rivnenska oblast,0,2024,7,Sunday
2024-07-21,Sumska oblast,10,2024,7,Sunday
2024-07-21,Ternopilska oblast,0,2024,7,Sunday
2024-07-21,Vinnytska oblast,0,2024,7,Sunday
2024-07-21,Volynska oblast,0,2024,7,Sunday
2024-07-21,Zakarpatska oblast,0,2024,7,Sunday
2024-07-21,Zaporizka oblast,16,2024,7,Sunday
2024-07-21,Zhytomyrska oblast,0,2024,7,Sunday
2024-07-22,Cherkaska oblast,1,2024,7,Monday
2024-07-22,Chernihivska oblast,3,2024,7,Monday
2024-07-22,Chernivetska oblast,1,2024,7,Monday
2024-07-22,Dnipropetrovska oblast,22,2024,7,Monday
2024-07-22,Donetska oblast,20,2024,7,Monday
2024-07-22,Ivano-Frankivska oblast,1,2024,7,Monday
2024-07-22,Kharkivska oblast,24,2024,7,Monday
2024-07-22,Khersonska oblast,5,2024,7,Monday
2024-07-22,Khmelnytska oblast,1,2024,7,Monday
2024-07-22,Kirovohradska oblast,3,2024,7,Monday
2024-07-22,Kyiv City,2,2024,7,Monday
2024-07-22,Kyivska oblast,2,2024,7,Monday
2024-07-22,Lvivska oblast,1,2024,7,Monday
2024-07-22,Mykolaivska oblast,4,2024,7,Monday
2024-07-22,Odeska oblast,3,2024,7,Monday
2024-07-22,Poltavska oblast,4,2024,7,Monday
2024-07-22,Rivnenska oblast,1,2024,7,Monday
2024-07-22,Sumska oblast,3,2024,7,Monday
2024-07-22,Ternopilska oblast,1,2024,7,Monday
2024-07-22,Vinnytska oblast,1,2024,7,Monday
2024-07-22,Volynska oblast,1,2024,7,Monday
2024-07-22,Zakarpatska oblast,1,2024,7,Monday
2024-07-22,Zaporizka oblast,8,2024,7,Monday
2024-07-22,Zhytomyrska oblast,1,2024,7,Monday
2024-07-23,Cherkaska oblast,4,2024,7,Tuesday
2024-07-23,Chernihivska oblast,1,2024,7,Tuesday
2024-07-23,Chernivetska oblast,1,2024,7,Tuesday
2024-07-23,Dnipropetrovska oblast,24,2024,7,Tuesday
2024-07-23,Donetska oblast,19,2024,7,Tuesday
2024-07-23,Ivano-Frankivska oblast,1,2024,7,Tuesday
2024-07-23,Kharkivska oblast,24,2024,7,Tuesday
2024-07-23,Khersonska oblast,3,2024,7,Tuesday
2024-07-23,Khmelnytska oblast,2,2024,7,Tuesday
2024-07-23,Kirovohradska oblast,4,2024,7,Tuesday
2024-07-23,Kyiv City,1,2024,7,Tuesday
2024-07-23,Kyivska oblast,1,2024,7,Tuesday
2024-07-23,Lvivska oblast,1,2024,7,Tuesday
2024-07-23,Mykolaivska oblast,3,2024,7,Tuesday
2024-07-23,Odeska oblast,2,2024,7,Tuesday
2024-07-23,Poltavska oblast,5,2024,7,Tuesday
2024-07-23,Rivnenska oblast,1,2024,7,Tuesday
2024-07-23,Sumska oblast,6,2024,7,Tuesday
2024-07-23,Ternopilska oblast,1,2024,7,Tuesday
2024-07-23,Vinnytska oblast,2,2024,7,Tuesday
2024-07-23,Volynska oblast,1,2024,7,Tuesday
2024-07-23,Zakarpatska oblast,1,2024,7,Tuesday
2024-07-23,Zaporizka oblast,10,2024,7,Tuesday
2024-07-23,Zhytomyrska oblast,2,2024,7,Tuesday
2024-07-24,Cherkaska oblast,10,2024,7,Wednesday
2024-07-24,Chernihivska oblast,4,2024,7,Wednesday
2024-07-24,Chernivetska oblast,2,2024,7,Wednesday
2024-07-24,Dnipropetrovska oblast,23,2024,7,Wednesday
2024-07-24,Donetska oblast,20,2024,7,Wednesday
2024-07-24,Ivano-Frankivska oblast,2,2024,7,Wednesday
2024-07-24,Kharkivska oblast,24,2024,7,Wednesday
2024-07-24,Khersonska oblast,8,2024,7,Wednesday
2024-07-24,Khmelnytska oblast,2,2024,7,Wednesday
2024-07-24,Kirovohradska oblast,12,2024,7,Wednesday
2024-07-24,Kyiv City,2,2024,7,Wednesday
2024-07-24,Kyivska oblast,8,2024,7,Wednesday
2024-07-24,Lvivska oblast,2,2024,7,Wednesday
2024-07-24,Mykolaivska oblast,8,2024,7,Wednesday
2024-07-24,Odeska oblast,7,2024,7,Wednesday
2024-07-24,Poltavska oblast,14,2024,7,Wednesday
2024-07-24,Rivnenska oblast,2,2024,7,Wednesday
2024-07-24,Sumska oblast,11,2024,7,Wednesday
2024-07-24,Ternopilska oblast,2,2024,7,Wednesday
2024-07-24,Vinnytska oblast,3,2024,7,Wednesday
2024-07-24,Volynska oblast,2,2024,7,Wednesday
2024-07-24,Zakarpatska oblast,2,2024,7,Wednesday
2024-07-24,Zaporizka oblast,10,2024,7,Wednesday
2024-07-24,Zhytomyrska oblast,4,2024,7,Wednesday
2024-07-25,Cherkaska oblast,9,2024,7,Thursday
2024-07-25,Chernihivska oblast,5,2024,7,Thursday
2024-07-25,Chernivetska oblast,0,2024,7,Thursday
2024-07-25,Dnipropetrovska oblast,24,2024,7,Thursday
2024-07-25,Donetska oblast,23,2024,7,Thursday
2024-07-25,Ivano-Frankivska oblast,0,2024,7,Thursday
2024-07-25,Kharkivska oblast,24,2024,7,Thursday
2024-07-25,Khersonska oblast,7,2024,7,Thursday
2024-07-25,Khmelnytska oblast,0,2024,7,Thursday
2024-07-25,Kirovohradska oblast,7,2024,7,Thursday
2024-07-25,Kyiv City,4,2024,7,Thursday
2024-07-25,Kyivska oblast,8,2024,7,Thursday
2024-07-25,Lvivska oblast,0,2024,7,Thursday
2024-07-25,Mykolaivska oblast,7,2024,7,Thursday
2024-07-25,Odeska oblast,3,2024,7,Thursday
2024-07-25,Poltavska oblast,6,2024,7,Thursday
2024-07-25,Rivnenska oblast,0,2024,7,Thursday
2024-07-25,Sumska oblast,6,2024,7,Thursday
2024-07-25,Ternopilska oblast,0,2024,7,Thursday
2024-07-25,Vinnytska oblast,6,2024,7,Thursday
2024-07-25,Volynska oblast,0,2024,7,Thursday
2024-07-25,Zakarpatska oblast,0,2024,7,Thursday
2024-07-25,Zaporizka oblast,10,2024,7,Thursday
2024-07-25,Zhytomyrska oblast,6,2024,7,Thursday
2024-07-26,Cherkaska oblast,2,2024,7,Friday
2024-07-26,Chernihivska oblast,5,2024,7,Friday
2024-07-26,Chernivetska oblast,1,2024,7,Friday
2024-07-26,Dnipropetrovska oblast,23,2024,7,Friday
2024-07-26,Donetska oblast,19,2024,7,Friday
2024-07-26,Ivano-Frankivska oblast,1,2024,7,Friday
2024-07-26,Kharkivska oblast,24,2024,7,Friday
2024-07-26,Khersonska oblast,7,2024,7,Friday
2024-07-26,Khmelnytska oblast,1,2024,7,Friday
2024-07-26,Kirovohradska oblast,4,2024,7,Friday
2024-07-26,Kyiv City,3,2024,7,Friday
2024-07-26,Kyivska oblast,4,2024,7,Friday
2024-07-26,Lvivska oblast,1,2024,7,Friday
2024-07-26,Mykolaivska oblast,4,2024,7,Friday
2024-07-26,Odeska oblast,1,2024,7,Friday
2024-07-26,Poltavska oblast,2,2024,7,Friday
2024-07-26,Rivnenska oblast,1,2024,7,Friday
2024-07-26,Sumska oblast,6,2024,7,Friday
2024-07-26,Ternopilska oblast,1,2024,7,Friday
2024-07-26,Vinnytska oblast,1,2024,7,Friday
2024-07-26,Volynska oblast,1,2024,7,Friday
2024-07-26,Zakarpatska oblast,1,2024,7,Friday
2024-07-26,Zaporizka oblast,8,2024,7,Friday
2024-07-26,Zhytomyrska oblast,4,2024,7,Friday
2024-07-27,Cherkaska oblast,10,2024,7,Saturday
2024-07-27,Chernihivska oblast,1,2024,7,Saturday
2024-07-27,Chernivetska oblast,0,2024,7,Saturday
2024-07-27,Dnipropetrovska oblast,24,2024,7,Saturday
2024-07-27,Donetska oblast,22,2024,7,Saturday
2024-07-27,Ivano-Frankivska oblast,0,2024,7,Saturday
2024-07-27,Kharkivska oblast,24,2024,7,Saturday
2024-07-27,Khersonska oblast,7,2024,7,Saturday
2024-07-27,Khmelnytska oblast,0,2024,7,Saturday
2024-07-27,Kirovohradska oblast,10,2024,7,Saturday
2024-07-27,Kyiv City,0,2024,7,Saturday
2024-07-27,Kyivska oblast,5,2024,7,Saturday
2024-07-27,Lvivska oblast,0,2024,7,Saturday
2024-07-27,Mykolaivska oblast,5,2024,7,Saturday
2024-07-27,Odeska oblast,2,2024,7,Saturday
2024-07-27,Poltavska oblast,10,2024,7,Saturday
2024-07-27,Rivnenska oblast,0,2024,7,Saturday
2024-07-27,Sumska oblast,2,2024,7,Saturday
2024-07-27,Ternopilska oblast,0,2024,7,Saturday
2024-07-27,Vinnytska oblast,1,2024,7,Saturday
2024-07-27,Volynska oblast,0,2024,7,Saturday
2024-07-27,Zakarpatska oblast,0,2024,7,Saturday
2024-07-27,Zaporizka oblast,9,2024,7,Saturday
2024-07-27,Zhytomyrska oblast,1,2024,7,Saturday
2024-07-28,Cherkaska oblast,3,2024,7,Sunday
2024-07-28,Chernihivska oblast,3,2024,7,Sunday
2024-07-28,Chernivetska oblast,0,2024,7,Sunday
2024-07-28,Dnipropetrovska oblast,24,2024,7,Sunday
2024-07-28,Donetska oblast,19,2024,7,Sunday
2024-07-28,Ivano-Frankivska oblast,0,2024,7,Sunday
2024-07-28,Kharkivska oblast,24,2024,7,Sunday
2024-07-28,Khersonska oblast,8,2024,7,Sunday
2024-07-28,Khmelnytska oblast,0,2024,7,Sunday
2024-07-28,Kirovohradska oblast,4,2024,7,Sunday
2024-07-28,Kyiv City,0,2024,7,Sunday
2024-07-28,Kyivska oblast,0,2024,7,Sunday
2024-07-28,Lvivska oblast,0,2024,7,Sunday
2024-07-28,Mykolaivska oblast,8,2024,7,Sunday
2024-07-28,Odeska oblast,8,2024,7,Sunday
2024-07-28,Poltavska oblast,5,2024,7,Sunday
2024-07-28,Rivnenska oblast,0,2024,7,Sunday
2024-07-28,Sumska oblast,4,2024,7,Sunday
2024-07-28,Ternopilska oblast,0,2024,7,Sunday
2024-07-28,Vinnytska oblast,0,2024,7,Sunday
2024-07-28,Volynska oblast,0,2024,7,Sunday
2024-07-28,Zakarpatska oblast,0,2024,7,Sunday
2024-07-28,Zaporizka oblast,5,2024,7,Sunday
2024-07-28,Zhytomyrska oblast,0,2024,7,Sunday
2024-07-29,Cherkaska oblast,2,2024,7,Monday
2024-07-29,Chernihivska oblast,0,2024,7,Monday
2024-07-29,Chernivetska oblast,0,2024,7,Monday
2024-07-29,Dnipropetrovska oblast,23,2024,7,Monday
2024-07-29,Donetska oblast,16,2024,7,Monday
2024-07-29,Ivano-Frankivska oblast,0,2024,7,Monday
2024-07-29,Kharkivska oblast,24,2024,7,Monday
2024-07-29,Khersonska oblast,5,2024,7,Monday
2024-07-29,Khmelnytska oblast,0,2024,7,Monday
2024-07-29,Kirovohradska oblast,3,2024,7,Monday
2024-07-29,Kyiv City,0,2024,7,Monday
2024-07-29,Kyivska oblast,0,2024,7,Monday
2024-07-29,Lvivska oblast,0,2024,7,Monday
2024-07-29,Mykolaivska oblast,5,2024,7,Monday
2024-07-29,Odeska oblast,0,2024,7,Monday
2024-07-29,Poltavska oblast,4,2024,7,Monday
2024-07-29,Rivnenska oblast,0,2024,7,Monday
2024-07-29,Sumska oblast,1,2024,7,Monday
2024-07-29,Ternopilska oblast,0,2024,7,Monday
2024-07-29,Vinnytska oblast,0,2024,7,Monday
2024-07-29,Volynska oblast,0,2024,7,Monday
2024-07-29,Zakarpatska oblast,0,2024,7,Monday
2024-07-29,Zaporizka oblast,7,2024,7,Monday
2024-07-29,Zhytomyrska oblast,0,2024,7,Monday
2024-07-30,Cherkaska oblast,4,2024,7,Tuesday
2024-07-30,Chernihivska oblast,4,2024,7,Tuesday
2024-07-30,Chernivetska oblast,1,2024,7,Tuesday
2024-07-30,Dnipropetrovska oblast,24,2024,7,Tuesday
2024-07-30,Donetska oblast,23,2024,7,Tuesday
2024-07-30,Ivano-Frankivska oblast,2,2024,7,Tuesday
2024-07-30,Kharkivska oblast,24,2024,7,Tuesday
2024-07-30,Khersonska oblast,7,2024,7,Tuesday
2024-07-30,Khmelnytska oblast,1,2024,7,Tuesday
2024-07-30,Kirovohradska oblast,6,2024,7,Tuesday
2024-07-30,Kyiv City,3,2024,7,Tuesday
2024-07-30,Kyivska oblast,3,2024,7,Tuesday
2024-07-30,Lvivska oblast,1,2024,7,Tuesday
2024-07-30,Mykolaivska oblast,6,2024,7,Tuesday
2024-07-30,Odeska oblast,2,2024,7,Tuesday
2024-07-30,Poltavska oblast,6,2024,7,Tuesday
2024-07-30,Rivnenska oblast,1,2024,7,Tuesday
2024-07-30,Sumska oblast,6,2024,7,Tuesday
2024-07-30,Ternopilska oblast,1,2024,7,Tuesday
2024-07-30,Vinnytska oblast,1,2024,7,Tuesday
2024-07-30,Volynska oblast,1,2024,7,Tuesday
2024-07-30,Zakarpatska oblast,1,2024,7,Tuesday
2024-07-30,Zaporizka oblast,12,2024,7,Tuesday
2024-07-30,Zhytomyrska oblast,1,2024,7,Tuesday
2024-07-31,Cherkaska oblast,11,2024,7,Wednesday
2024-07-31,Chernihivska oblast,9,2024,7,Wednesday
2024-07-31,Chernivetska oblast,3,2024,7,Wednesday
2024-07-31,Dnipropetrovska oblast,24,2024,7,Wednesday
2024-07-31,Donetska oblast,22,2024,7,Wednesday
2024-07-31,Ivano-Frankivska oblast,3,2024,7,Wednesday
2024-07-31,Kharkivska oblast,24,2024,7,Wednesday
2024-07-31,Khersonska oblast,14,2024,7,Wednesday
2024-07-31,Khmelnytska oblast,4,2024,7,Wednesday
2024-07-31,Kirovohradska oblast,15,2024,7,Wednesday
2024-07-31,Kyiv City,9,2024,7,Wednesday
2024-07-31,Kyivska oblast,10,2024,7,Wednesday
2024-07-31,Lvivska oblast,3,2024,7,Wednesday
2024-07-31,Mykolaivska oblast,12,2024,7,Wednesday
2024-07-31,Odeska oblast,7,2024,7,Wednesday
2024-07-31,Poltavska oblast,11,2024,7,Wednesday
2024-07-31,Rivnenska oblast,3,2024,7,Wednesday
2024-07-31,Sumska oblast,12,2024,7,Wednesday
2024-07-31,Ternopilska oblast,3,2024,7,Wednesday
2024-07-31,Vinnytska oblast,7,2024,7,Wednesday
2024-07-31,Volynska oblast,3,2024,7,Wednesday
2024-07-31,Zakarpatska oblast,3,2024,7,Wednesday
2024-07-31,Zaporizka oblast,13,2024,7,Wednesday
2024-07-31,Zhytomyrska oblast,7,2024,7,Wednesday
2024-08-01,Cherkaska oblast,4,2024,8,Thursday
2024-08-01,Chernihivska oblast,3,2024,8,Thursday
2024-08-01,Chernivetska oblast,0,2024,8,Thursday
2024-08-01,Dnipropetrovska oblast,24,2024,8,Thursday
2024-08-01,Donetska oblast,24,2024,8,Thursday
2024-08-01,Ivano-Frankivska oblast,0,2024,8,Thursday
2024-08-01,Kharkivska oblast,24,2024,8,Thursday
